tx_id	gene_name	undepleted_1	undepleted_2	ribozero_p	ribozero_p_o	ribozero_p_f	ribozero_p_of	qiagen_fastselect_1	qiagen_fastselect_2	ribopools_1	ribopools_2	ribopools_no_heat_1	ribopools_no_heat_2
ENST00000375263.7	HSD17B3	0	0	0	0	0	0	0	0	0	1	0	0
ENST00000355673.7	MBD6	9	12	2	5	0	14	20	15	17	16	25	35
ENST00000358365.7	RHOT1	19	19	23	2	0	1	50	40	44	42	96	94
ENST00000302625.5	CDK5R2	0	0	0	0	0	0	1	0	0	0	0	0
ENST00000359236.9	VSIG10	0	0	0	0	0	0	1	0	0	0	1	0
ENST00000367156.7	KLHDC8A	1	0	0	0	0	0	0	0	0	0	0	1
ENST00000273258.3	ARL6IP5	24	22	14	3	6	0	35	57	35	60	115	120
ENST00000374273.7	SPAG4	2	0	3	0	4	0	7	7	6	9	23	15
ENST00000334058.2	KRTAP19-4	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000600767.5	KLK8	0	0	0	0	0	0	1	0	1	0	2	1
ENST00000216862.7	CYP24A1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000303592.3	KCNJ4	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000397967.4	RNASE1	4	2	0	1	0	0	7	4	1	5	8	14
ENST00000354725.7	SND1	453	399	804	75	69	71	1089	1237	985	1256	2442	2493
ENST00000301399.11	ZNF577	0	0	0	0	0	0	0	0	0	0	2	2
ENST00000508192.5	MARK2	37	38	92	0	4	0	113	120	100	127	211	214
ENST00000377024.7	C9orf57	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000361573.2	SLC9A8	31	15	35	18	0	0	61	49	52	60	101	96
ENST00000287878.8	PRKAG2	2	1	2	0	0	0	1	0	3	1	3	4
ENST00000373337.3	TMEM35B	13	12	29	0	0	5	48	40	37	53	124	126
ENST00000377459.2	HIST1H2AH	1089	983	1736	235	66	149	2274	2690	2168	2723	5259	5347
ENST00000397977.7	INTS10	66	66	160	20	14	5	168	199	136	188	409	378
ENST00000612967.2	C5orf56	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000287482.5	SASS6	42	34	24	4	3	0	99	88	73	91	207	161
ENST00000159087.6	ANO8	3	4	6	0	0	1	10	15	13	14	25	26
ENST00000267202.6	VPS37B	22	41	61	2	11	6	66	85	77	78	172	160
ENST00000297459.3	TMEM74	0	0	0	0	0	0	0	1	1	0	0	2
ENST00000320005.5	CNGB3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000262288.7	SCPEP1	11	9	10	1	0	3	31	30	23	22	69	67
ENST00000431232.6	TMEM8A	10	10	4	0	0	0	24	20	23	37	74	54
ENST00000308497.8	STOX2	0	0	1	0	0	0	0	0	0	0	0	0
ENST00000261733.6	ALDH2	38	32	54	18	0	0	64	77	78	92	158	169
ENST00000245222.8	SPHK2	4	2	11	0	0	0	22	24	12	19	37	32
ENST00000535286.5	TDRD3	11	11	12	0	0	0	20	34	26	30	68	54
ENST00000368742.3	LOR	0	0	0	0	0	0	0	0	1	0	0	0
ENST00000397826.7	FAM207A	81	62	74	22	5	28	137	195	170	204	411	408
ENST00000434634.6	WDR73	17	19	38	2	0	0	44	87	45	61	156	139
ENST00000244174.10_PAR_Y	IL9R	0	1	1	0	0	0	0	2	2	1	7	2
ENST00000396168.1	PTPN5	0	0	0	0	0	0	0	0	0	0	0	1
ENST00000538724.5	RERGL	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000438763.6	HLA-DOB	0	1	0	0	0	0	0	1	1	1	0	0
ENST00000394767.2	CXXC4	0	0	0	0	0	0	1	0	1	0	0	0
ENST00000378644.4	SYCE1L	0	0	0	0	0	0	1	0	0	0	0	0
ENST00000272367.6	CLEC4F	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000374259.7	FOXO4	10	7	3	4	0	0	18	31	22	31	52	42
ENST00000498907.2	CEBPA	1	0	0	0	0	0	1	2	1	1	6	4
ENST00000581312.5	OTUD7B	25	18	42	1	0	10	49	43	48	54	97	93
ENST00000609117.5	SYT6	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000373664.7	RBL1	52	56	82	8	10	8	107	176	127	140	292	312
ENST00000308736.6	DHX37	70	69	105	10	0	5	168	222	157	219	380	359
ENST00000295666.6	IGFBP7	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000556626.5	SPTB	88	81	110	6	12	9	162	208	165	230	399	365
ENST00000442039.2	C16orf91	20	14	42	5	5	0	41	67	42	38	85	100
ENST00000366810.5	MIXL1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000273691.7	ILDR1	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000277632.7	MINDY3	33	31	30	0	0	3	69	70	54	70	180	148
ENST00000310496.8	RFNG	15	12	31	0	6	1	35	45	25	28	77	78
ENST00000262982.2	CSE1L	671	601	1004	69	65	53	1437	1671	1272	1634	3507	3342
ENST00000243103.3	HOXC12	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000366806.6	AFDN	133	114	187	30	16	1	308	334	284	332	637	670
ENST00000527246.3	PBOV1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000305817.2	PRND	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000374720.7	SLC44A1	0	0	0	0	0	0	3	2	1	2	4	0
ENST00000318282.9	MKL2	11	13	47	0	0	0	27	36	27	36	65	57
ENST00000305533.9	TWF2	72	75	139	3	4	28	171	218	156	209	392	421
ENST00000258317.6	NPL	8	8	9	0	0	0	37	35	27	34	60	60
ENST00000294981.8	MAPKAPK2	61	49	127	16	8	2	117	154	84	126	250	282
ENST00000339560.9	PODNL1	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000335847.8	CRISP1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000616623.4	CRY2	39	33	46	6	0	5	70	79	80	102	177	181
ENST00000398814.7	CCDC33	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000338482.5	CHST4	0	0	0	0	0	0	0	0	0	0	0	1
ENST00000215659.12	MAPK12	14	9	6	0	0	0	29	32	20	28	66	50
ENST00000335093.4	KRTAP21-1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000523037.5	MRPL22	141	100	237	29	1	12	315	339	284	361	700	726
ENST00000627532.2	ZEB2	75	61	71	5	7	4	126	146	104	147	253	278
ENST00000379568.3	PAK1IP1	119	141	241	18	10	13	326	324	260	346	665	629
ENST00000262803.9	UPF1	216	230	427	39	10	37	510	578	493	575	1209	1176
ENST00000334056.9	SPDYA	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000441493.6	MICAL3	20	13	14	0	0	0	35	31	20	38	64	74
ENST00000375464.6	CARD19	11	6	6	0	10	3	31	25	15	24	55	51
ENST00000419982.3	CT47A12	0	1	2	2	2	0	1	1	2	2	3	2
ENST00000310397.12	SNED1	0	0	0	0	0	0	0	1	0	0	1	0
ENST00000254051.10	TNS4	18	12	21	0	0	0	29	28	19	19	55	57
ENST00000372754.5	MATN4	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000263681.6	POLD3	25	26	41	0	0	6	52	62	50	78	131	125
ENST00000594211.1	KLK9	0	0	0	0	0	0	0	0	0	1	0	0
ENST00000379410.7	PLEKHN1	1	1	0	0	0	0	0	3	4	4	6	5
ENST00000369915.7	TKTL1	0	0	0	0	0	0	0	0	1	0	1	0
ENST00000343457.3	LRRC66	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000310604.8	DCAKD	27	15	29	5	13	7	50	57	45	64	145	121
ENST00000250124.10	MPDU1	91	77	129	28	0	20	198	208	185	201	450	441
ENST00000424789.6	TANC2	5	10	17	0	0	0	8	4	7	11	25	36
ENST00000282296.9	ZNF551	26	27	31	0	10	10	54	65	48	66	139	140
ENST00000225430.8	RPL19	2896	2638	4545	469	264	421	6305	7080	5483	6893	13030	13182
ENST00000302558.7	RGPD8	10	8	13	2	1	2	23	30	26	26	64	76
ENST00000519948.3	ATXN7L3B	34	20	33	1	0	0	45	61	65	76	161	154
ENST00000299237.2	ZNF319	4	8	2	0	0	0	7	15	8	16	26	27
ENST00000426216.6	ATP9B	19	11	25	0	0	0	26	31	23	26	68	60
ENST00000244534.6	HIST1H1D	601	617	977	97	68	58	1359	1536	1140	1608	3127	2995
ENST00000346562.6	NPAS3	0	0	0	0	0	1	0	1	0	1	0	0
ENST00000325239.11	WDFY4	0	0	0	1	0	0	0	0	0	1	0	0
ENST00000291232.4	TNFRSF13C	0	1	0	0	0	0	1	0	1	0	1	0
ENST00000263228.3	UBE2R2	36	47	85	2	9	0	106	106	82	95	216	220
ENST00000556573.5	TMEM179	0	0	0	3	0	0	0	0	0	0	0	0
ENST00000261439.8	TBC1D1	10	3	0	0	7	0	13	17	14	17	32	24
ENST00000617537.4	AOAH	0	0	0	0	0	0	3	0	0	0	1	1
ENST00000261304.6	GALC	13	16	19	2	0	8	49	51	49	41	90	92
ENST00000326446.9	ARL6IP6	73	62	104	11	8	0	127	148	130	176	321	308
ENST00000555591.1	AL096870.1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000521180.5	ST3GAL1	5	6	0	0	0	0	5	7	4	5	9	17
ENST00000372582.5	IL1RAPL2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000376180.7	ITGBL1	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000308251.5	KCNG4	0	0	0	0	0	0	0	0	0	1	0	0
ENST00000322313.8	WDR33	86	83	170	12	11	17	251	239	209	276	524	538
ENST00000328600.2	NLRP10	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000369301.3	NHLRC2	31	25	34	9	3	7	80	82	55	73	170	150
ENST00000259526.3	NOV	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000304430.9	NUDT6	8	7	21	5	0	0	8	15	12	7	22	25
ENST00000336689.7	ASAP3	23	9	29	5	0	0	34	53	34	38	99	66
ENST00000322716.7	EPM2AIP1	48	47	108	7	2	8	87	92	84	115	215	204
ENST00000594684.1	AC003006.1	2	2	0	0	0	0	5	2	4	4	12	5
ENST00000358065.4	SETMAR	19	18	23	0	0	0	57	73	50	59	106	107
ENST00000511166.1	CCDC169-SOHLH2	9	6	25	0	0	0	15	19	15	20	33	42
ENST00000379405.3	PRSS3	12	12	19	1	0	0	22	22	11	18	35	41
ENST00000256737.7	ANO3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000369762.6	ATP6AP1	177	169	322	40	22	33	416	550	402	505	1032	972
ENST00000590918.5	GIPR	1	4	2	0	0	0	9	21	12	16	24	32
ENST00000265643.3	GAL	53	51	62	9	0	7	116	131	119	150	289	272
ENST00000367983.8	NR1I3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000392209.7	CCNYL1	7	7	0	0	0	0	13	17	10	15	28	22
ENST00000593751.7	FAM156B	1	2	3	0	0	0	5	6	5	5	4	12
ENST00000641251.1	OR4C6	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000611217.4	POTEB3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000599612.2	MPV17L2	50	43	55	3	0	6	120	142	87	115	243	265
ENST00000357666.8	ZNF816	12	13	35	14	10	4	36	36	39	43	97	94
ENST00000615550.4	PRIM2	118	94	137	21	9	11	257	323	196	293	572	558
ENST00000312134.2	CST6	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000261590.12	DSG2	146	129	237	30	15	25	306	343	238	328	696	712
ENST00000368738.3	S100A9	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000634607.1	PHF14	67	63	88	11	6	0	163	151	121	159	339	356
ENST00000262290.8	LPO	1	0	0	0	0	0	0	0	0	0	0	0
ENST00000318124.3	DEFB103B	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000370187.7	BTRC	16	13	15	0	3	0	30	42	37	34	110	98
ENST00000335987.7	OVOL1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000334512.9	ZMIZ1	54	40	109	8	6	5	108	156	103	99	244	249
ENST00000356443.8	MYOM1	3	2	20	0	0	0	10	4	5	8	4	16
ENST00000448803.6	ZSCAN2	5	5	8	0	0	0	11	17	18	23	29	18
ENST00000312106.5	CATSPER1	4	3	0	0	0	0	5	4	4	6	8	9
ENST00000402971.3	OR6B2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000232888.6	RRP9	97	98	178	14	3	13	230	246	199	228	479	436
ENST00000485713.5	SLC4A2	168	151	275	38	17	35	342	442	327	398	791	849
ENST00000450845.6	SPATA24	6	4	0	0	0	7	9	10	3	14	16	15
ENST00000310144.10	PSMC5	297	215	478	49	34	60	659	743	603	722	1413	1512
ENST00000353479.9	COL17A1	0	0	0	0	0	1	0	0	1	0	1	0
ENST00000368508.7	ROS1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000374051.7	NLGN3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000371485.7	CEP55	31	27	43	3	0	6	62	82	63	69	164	140
ENST00000407236.5	PPARA	0	0	0	0	0	0	2	1	2	1	8	1
ENST00000228251.8	YBX3	182	191	276	21	13	26	408	516	402	487	994	976
ENST00000450966.5	USP40	11	13	15	3	0	2	17	28	19	37	55	52
ENST00000205948.10	APOH	0	0	0	0	0	0	0	0	0	0	0	1
ENST00000338165.8	EME1	24	14	45	15	1	0	39	45	45	49	86	87
ENST00000367993.7	NDUFS2	286	297	517	44	54	31	619	770	591	829	1469	1492
ENST00000541970.5	PDCD2	189	168	305	11	6	56	432	506	390	565	1035	1099
ENST00000415641.7	NBPF4	0	2	0	0	0	0	0	1	0	2	2	3
ENST00000555938.1	AC011448.1	103	84	155	10	7	18	192	230	208	249	443	468
ENST00000589666.5	UNK	12	7	3	0	0	2	24	35	21	25	63	61
ENST00000287380.5	TBC1D31	30	37	55	0	8	4	81	100	71	91	199	204
ENST00000400841.7_PAR_Y	CRLF2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000258829.5	NKX2-8	1	0	1	0	0	0	0	0	0	0	0	0
ENST00000367090.3	TMEM181	21	26	32	12	0	4	46	56	51	70	140	140
ENST00000360423.11	SULT1A4	1	4	5	0	0	0	8	2	2	5	15	13
ENST00000181383.8	CPB2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000326637.7	TNNI3K	0	0	0	0	0	0	1	0	0	0	0	1
ENST00000430121.2	FAM198A	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000311659.4	UBQLN3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000404257.5	NEU4	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000518699.3	NKX6-3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000299705.9	TMED3	50	38	117	24	1	15	97	109	100	116	247	272
ENST00000299459.2	OR2D2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000448100.6	ZGPAT	18	13	14	3	0	0	37	38	45	39	82	89
ENST00000417563.2	TEX50	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000576730.5	MCRIP1	15	24	47	1	0	0	68	54	51	65	117	126
ENST00000367267.5	SYT2	0	0	0	0	0	0	0	0	0	0	0	1
ENST00000291700.8	S100B	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000345365.10	RAD51D	7	5	2	0	0	1	17	34	22	25	39	53
ENST00000303545.3	RNF139	11	16	13	0	0	0	35	50	46	54	99	102
ENST00000221452.12	RELB	2	1	0	0	0	0	2	0	1	1	3	4
ENST00000373115.4	CHST3	0	0	0	0	0	0	1	0	0	0	2	0
ENST00000369583.3	DUSP5	3	1	5	0	0	0	6	5	4	4	10	11
ENST00000373884.5	XKR8	5	0	0	0	0	0	10	8	7	11	18	11
ENST00000416284.7	FAM19A2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000335999.6	NCKAP5L	15	16	16	0	0	0	20	22	28	20	50	61
ENST00000641663.1	OR2A25	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000619757.4	HIC1	0	0	0	0	0	0	4	2	1	5	8	12
ENST00000394532.7	BAD	9	3	5	0	7	0	16	10	9	14	35	34
ENST00000641093.1	OR14A16	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000355705.3	PLGLB1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000369478.3	CD2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000340363.9	C17orf99	5	3	11	0	0	0	8	14	16	9	21	18
ENST00000509578.1	COX7C	413	382	630	93	43	112	1017	1165	957	1188	2319	2292
ENST00000542678.5	ABCB9	5	14	8	0	0	0	32	22	19	25	58	53
ENST00000394752.7	SFMBT1	6	6	6	0	0	0	7	16	13	15	23	32
ENST00000428112.6	MKNK1	54	55	64	0	14	19	112	124	117	105	230	233
ENST00000381638.6	ZZEF1	31	28	18	5	10	9	75	75	76	85	177	171
ENST00000216037.10	XBP1	42	48	90	0	0	10	101	126	91	144	261	258
ENST00000218099.6	F9	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000446157.2	MUSTN1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000511556.5	ZNF135	1	0	2	0	0	0	1	1	0	1	1	7
ENST00000312891.2	GJC3	0	0	0	0	0	0	1	0	0	0	0	1
ENST00000622500.1	GPIHBP1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000295240.7	BBS5	9	3	0	6	0	5	15	14	10	16	19	24
ENST00000533490.6	ZAR1L	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000610540.4	CAB39L	1	0	0	0	0	0	1	3	0	0	3	2
ENST00000339355.2	TCTEX1D4	0	0	0	0	0	0	0	0	0	1	0	1
ENST00000431473.3	RIMKLA	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000250111.8	ATP1B2	9	10	39	0	4	0	24	31	22	27	57	48
ENST00000251582.11	ADAMTS2	0	0	0	1	0	0	1	1	0	0	0	0
ENST00000612183.4	FAM71D	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000419275.2	PPIAL4G	184	155	254	19	17	17	365	387	334	372	792	833
ENST00000543753.5	KRTCAP3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000263196.11	DGCR2	127	105	202	29	0	27	221	300	241	298	568	571
ENST00000357736.8	MAFG	20	11	52	0	0	0	36	58	52	58	106	119
ENST00000264963.8	LMAN2L	19	18	22	8	0	9	44	60	37	50	95	77
ENST00000289013.10	RHPN1	2	0	0	0	0	0	1	0	0	0	2	1
ENST00000302851.7	ZNF561	21	12	20	3	2	1	37	45	42	38	95	96
ENST00000302097.3	ZNF280A	22	29	28	9	4	0	52	72	39	47	112	115
ENST00000318245.5	LMO7DN	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000376854.5	C9orf40	32	30	52	4	0	4	63	63	70	89	167	147
ENST00000258494.13	ALDH1L2	21	18	37	1	1	0	38	64	32	69	96	82
ENST00000620676.4	VPS13D	63	69	80	18	11	9	141	167	130	161	306	312
ENST00000587091.5	SLC16A2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000402685.6	PDZRN4	0	0	0	0	0	11	0	0	0	0	0	0
ENST00000269967.3	CCDC97	22	14	22	3	3	16	34	35	41	47	92	102
ENST00000274031.7	SETD7	0	0	0	0	0	0	0	0	2	0	0	1
ENST00000370855.5	SLC44A5	1	1	0	0	0	0	6	4	2	2	10	16
ENST00000507866.6	SORCS2	0	0	0	0	0	0	0	1	0	3	0	1
ENST00000356818.6	PPP1R26	6	2	7	0	0	0	11	20	14	9	24	25
ENST00000372469.5	PRRX2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000329146.8	CRIP2	3	1	0	0	0	0	4	4	4	5	11	16
ENST00000335749.4	TNRC6C	7	2	8	0	0	0	12	12	13	11	29	19
ENST00000251170.11	SEC14L5	0	2	1	0	0	0	0	0	0	0	0	0
ENST00000293670.3	KRT83	1	3	10	0	0	0	4	6	2	4	10	14
ENST00000297313.7	RGS20	2	1	0	0	0	0	3	3	1	1	7	7
ENST00000319190.9	TTC7A	10	13	25	4	0	0	30	27	23	29	61	75
ENST00000380639.9	PTCD2	27	16	59	0	5	0	62	79	58	55	160	157
ENST00000264735.2	HRASLS	0	0	0	0	0	0	0	0	0	1	0	1
ENST00000367434.4	B3GALT2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000276708.8	GSDMC	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000599218.5	PRICKLE3	42	41	71	11	8	1	82	106	83	120	213	217
ENST00000424439.2	NHLRC4	0	0	0	0	0	0	2	1	0	2	3	3
ENST00000371037.8	SGIP1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000375661.5	LSM2	124	115	234	37	7	3	281	342	262	311	679	698
ENST00000334352.8	USP16	62	62	104	15	4	0	154	182	115	182	375	360
ENST00000216264.12	CERK	7	5	1	0	3	0	12	15	11	16	25	17
ENST00000355264.8	AP3M1	135	173	295	10	19	53	397	426	313	431	859	818
ENST00000318683.6	B3GNT3	0	0	0	0	0	0	1	3	0	0	1	0
ENST00000257075.9	PUM1	95	90	200	23	11	28	220	282	223	279	548	510
ENST00000431350.6	TLK1	60	54	114	9	8	6	96	119	92	135	298	302
ENST00000398208.2	WDR4	66	61	101	20	3	26	138	146	150	181	319	324
ENST00000367569.3	SF3B5	216	197	375	28	26	24	437	585	423	507	1016	1036
ENST00000380198.6	NABP2	27	22	34	7	4	0	62	61	41	69	121	114
ENST00000449105.7	HNRNPLL	123	83	183	19	15	9	252	265	210	252	556	482
ENST00000373048.8	EPHA10	0	0	0	0	0	0	0	0	1	0	0	0
ENST00000420323.6	DNAH1	0	1	1	0	0	0	1	1	2	1	0	1
ENST00000220509.9	VPS18	39	36	53	8	0	8	91	111	76	114	200	220
ENST00000181839.8	CDK13	33	26	96	5	0	0	82	102	71	101	213	202
ENST00000334063.5	KRTAP19-3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000284322.9	ABI3BP	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000332503.5	HOXB4	53	41	106	2	7	11	74	111	82	98	213	196
ENST00000622845.4	RMND1	23	21	26	10	0	4	44	56	34	49	113	96
ENST00000231887.7	EHHADH	9	6	10	0	0	0	23	37	30	31	65	44
ENST00000368409.7	EFNA4	2	2	0	0	0	4	1	8	7	10	16	16
ENST00000221856.10	FSD1	0	0	0	0	0	0	1	0	0	2	1	0
ENST00000601538.5	SHANK2	0	0	0	0	0	0	1	1	0	0	0	0
ENST00000313468.9	NDUFS8	186	182	199	20	14	24	374	475	338	503	881	942
ENST00000396333.3	GPRC5D	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000369111.8	CA14	0	0	0	0	0	0	0	0	0	1	1	1
ENST00000366510.3	SCCPDH	131	109	288	5	0	19	285	347	261	312	684	667
ENST00000359358.8	KLHL14	0	0	0	0	0	0	1	0	0	0	0	0
ENST00000396153.6	FAF1	167	178	312	20	6	28	412	484	315	491	903	905
ENST00000252655.1	RSPH3	6	5	20	0	0	0	7	8	11	12	24	26
ENST00000361673.3	ALPK2	0	0	1	0	0	0	0	0	0	1	0	1
ENST00000337137.8	TBC1D22A	17	18	21	3	0	0	32	42	34	48	75	70
ENST00000263593.7	SIAE	15	11	15	0	0	1	20	26	19	27	50	53
ENST00000373580.7	OLFML2A	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000342192.8	UBE2L3	750	672	1161	83	43	57	1571	1739	1384	1850	3515	3528
ENST00000340692.9	MOCS1	0	1	0	0	0	0	4	5	4	11	13	13
ENST00000269122.7	CLTC	1142	1001	1870	199	144	163	2462	2921	2267	2860	5983	5815
ENST00000403751.7	GTF2A1L	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000276055.3	CHST7	0	0	0	0	0	0	0	0	0	1	0	0
ENST00000371933.7	EFCAB14	10	9	12	0	0	2	14	20	26	19	57	45
ENST00000405954.1	DUSP28	2	1	0	0	0	0	1	2	3	6	6	4
ENST00000377604.7	RBM10	81	100	101	15	6	14	210	218	197	251	449	499
ENST00000253109.4	ANGPTL6	0	1	0	0	0	0	3	2	2	0	5	2
ENST00000370668.7	SAMD13	1	2	0	0	0	0	0	1	1	2	2	1
ENST00000316999.9	SMAP1	37	33	36	14	0	2	74	66	63	93	146	163
ENST00000261336.6	PZP	0	0	0	0	0	0	0	1	0	0	0	0
ENST00000317121.5	OR56B1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000369849.8	INA	0	0	0	0	0	0	0	1	0	0	0	0
ENST00000261880.9	AAGAB	91	84	99	15	7	13	190	238	174	233	465	515
ENST00000340828.6	CCNG1	104	82	151	10	14	16	198	235	196	225	536	490
ENST00000228437.9	PRDM4	13	11	35	0	4	0	42	40	33	50	82	72
ENST00000389744.8	KLC1	28	35	77	0	0	6	86	96	66	88	166	181
ENST00000286835.11	SCAF4	88	65	203	13	22	9	209	253	190	255	439	492
ENST00000367660.3	ABRACL	7	5	4	0	0	0	4	10	7	10	20	21
ENST00000360537.6	PLAGL1	8	16	15	0	0	4	43	45	44	26	77	83
ENST00000642069.1	AC068987.5	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000342166.9	DPY30	37	52	122	7	10	22	132	125	120	169	318	280
ENST00000376592.6	MTHFR	79	51	132	7	5	1	139	153	141	193	389	321
ENST00000340634.4	PAQR9	0	0	11	0	0	0	1	2	1	0	1	2
ENST00000323570.7	ELMOD2	21	33	47	6	0	0	55	61	53	65	167	144
ENST00000522796.1	HMGB4	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000216271.9	HDAC10	20	21	35	14	3	7	46	42	33	36	74	79
ENST00000324324.11	MYEF2	1	0	0	0	0	0	1	0	0	0	1	0
ENST00000395499.5	AGPAT1	68	62	116	13	4	8	162	203	139	194	318	367
ENST00000285407.10	KLF10	17	22	29	0	3	3	52	70	49	52	121	132
ENST00000378278.6	DCLRE1C	14	7	35	0	0	0	25	35	26	29	61	66
ENST00000465271.5	CNIH4	57	50	69	6	4	4	129	118	124	131	275	331
ENST00000295131.2	ZSWIM2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000264071.6	TUBB4A	47	43	74	7	7	6	98	121	93	125	200	217
ENST00000321510.6	SLC25A41	4	3	0	0	0	0	10	6	7	4	12	21
ENST00000267485.7	C14orf37	0	1	0	0	0	0	1	2	2	2	2	2
ENST00000449207.6	PRDM7	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000380338.8	MLLT3	0	1	0	0	0	0	1	1	0	0	1	1
ENST00000366787.7	THBS2	0	0	0	0	0	0	1	0	0	0	0	0
ENST00000595646.5	ZNF468	12	8	27	8	2	4	23	23	26	30	70	54
ENST00000344762.5	CCDC15	14	9	0	0	15	0	18	27	25	25	49	55
ENST00000639785.1	CASR	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000370096.7	COL11A1	0	0	0	0	0	0	1	0	0	0	0	0
ENST00000620210.1	TBC1D3F	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000535490.2	CXorf49	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000613503.4	SPPL2B	28	25	39	3	12	0	53	62	41	57	136	121
ENST00000373736.6	NKAIN1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000372890.5	TRUB2	203	159	332	27	17	59	431	498	372	498	965	946
ENST00000303088.8	RFXANK	103	82	159	17	7	9	203	189	171	252	457	465
ENST00000620881.1	ELOA3D	0	0	0	0	0	1	0	0	0	0	0	0
ENST00000340093.7	PLAUR	5	3	9	0	0	0	15	13	14	12	27	32
ENST00000361439.8	NSMCE1	89	87	92	16	9	0	203	264	193	261	482	468
ENST00000294016.7	ADCY9	1	0	0	0	0	0	1	0	1	1	0	0
ENST00000368694.7	CHTOP	105	85	179	16	11	15	257	246	215	293	514	475
ENST00000301599.6	TMEM88	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000394945.5	SPOCK1	0	0	0	0	0	0	0	0	0	0	0	0
